Name,PA,BB%,K%,ISO,GB%,wRC+,Age,AgeRelLevel,PlayerId
Alvaro Ramirez,920,0.0815217386597826,0.11413043417391307,0.12774730435543477,0.4440959421782608,148.22938722724803,22.493478260869566,2.7245571408923768,sa456468
Alvaro Rondon,200,0.08,0.135,0.07954545399999999,0.5782312920000001,121.98878466460852,24.0,4.9939201240791,sa838027
Alvaro Rubalcaba,512,0.14648437481054688,0.25781249975976567,0.10359540006250001,0.33772940621093755,83.53173587981158,23.78125,2.22782095996999,sa3007882
Alvaro Rubi,354,0.15254237239548024,0.09604519705084746,0.11092417056779662,0.46182716387570616,135.78188324092224,19.319209039548024,0.3542286741663506,sa873546
Alvaro Sosa,350,0.07714285658571429,0.1485714278571429,0.10190690907142859,0.46444355900000006,99.21669768146074,21.32857142857143,2.0728887329865713,sa456344
Alver Medina,110,0.11818181800000001,0.30909090900000014,0.043478261,0.43859649100000003,81.92196612481715,17.0,-0.6167443692954218,sa3023967
Alvi Morel,312,0.07371794820192308,0.23076923007692307,0.09294871805769231,0.5345192306346155,64.28464799803764,22.0,1.6030450451601284,sa294283
Alvin Guzman,1083,0.08494921455124653,0.3370267767654663,0.11231750969529086,0.4911661123120961,69.09920264682175,19.48938134810711,-0.6066413754844768,sa3008748
Alvin Maracaro,518,0.09652509591891892,0.18918918868725867,0.07620584933590732,0.43320838163320463,106.69430359501716,19.72200772200772,0.6378705828819656,sa598179
Alwin Delgado,777,0.07464607392149292,0.19691119641055338,0.08805652106048906,0.3546182393693693,87.71684966353776,18.563706563706564,-0.6009978174047369,sa547769
Alwin Perez,663,0.07993966803619909,0.23378582157013575,0.11147285728054299,0.5374257760045249,84.0826169984866,20.642533936651585,0.7647633368277276,sa328850
Alwinson Valdez,211,0.14218009400000003,0.28436018899999993,0.17415730300000004,0.37168141499999996,131.5591608754918,17.0,-1.6798398969451611,sa3005580
Aly Gonzalez,399,0.14035087664912282,0.15037593916541353,0.0380053866942356,0.5464073149373434,103.36204646979937,18.969924812030076,-0.2811675187085728,sa506226
Amado Nunez,970,0.05773195815154639,0.26701030916185575,0.12657057440412373,0.5490439446659794,87.49895081533263,19.697938144329896,0.03564291909954533,sa877349
Amador Arias,843,0.1174377217781732,0.2704626330616845,0.1218462434792408,0.35330851720521944,74.93533458578142,18.62040332147094,-0.9038702319396718,sa3003216
Amalani Fukofuka,1582,0.08596712969469027,0.2737041714570164,0.11180971660303414,0.5533095664772439,85.64353243853138,19.463337547408344,-0.3646574677680537,sa737816
Amauri Castillo,307,0.0358306183257329,0.20846905509120522,0.06861401493811074,0.49928837603257337,48.688494919772424,18.66123778501629,-0.5077750945056085,sa596918
Amauri Ramirez,340,0.12352941163235294,0.22654411722058826,0.10156068776470588,0.4320972745294117,78.86836706369792,17.514705882352942,-0.07176294064800966,sa3023778
Amauris Capellan,489,0.1451942733190184,0.1799590995582822,0.09960171693251534,0.4228935052740287,115.32522002927723,17.885480572597135,-1.3495042706478428,sa550625
Amauris Valdez,231,0.086580086,0.173160173,0.11442786099999999,0.416149068,99.64491525307244,19.0,-0.16242464124989547,sa503895
Amaurys Minier,857,0.11085180819136524,0.29988331309451577,0.18126269663710615,0.3525736515635939,102.21935698840682,19.033838973162197,-0.3181683732175339,sa737540
Ambioris Tavarez,1086,0.10401841576427255,0.3820460402504604,0.10132419496132598,0.44883977900552485,90.63908939646224,19.924493554327807,-1.4918943497207138,sa3019895
Ambiorix Rincon,179,0.07821229,0.150837988,0.106918239,0.515625,98.35787981033954,20.0,0.6986803842086715,sa392379
Amed Rosario,1885,0.061574755807816905,0.1724149317571051,0.1266491392160462,0.5105683191832109,118.61431689885362,20.02794076594596,-2.3598404991032984,15518
Ameilis Carvajal,511,0.1663405084559687,0.25440313089628186,0.10270205494911937,0.3961633932113503,113.35735162411149,18.89432485322896,-0.32374753582640825,sa3001489
Amell Brazoban,522,0.07471264296168584,0.2509578542624521,0.12599595635632185,0.4471256815153256,77.66961256610543,18.43103448275862,-1.0613969349578776,sa3008869
Amilkin Rodriguez,348,0.1293103445545977,0.18390804566954022,0.05416206500287356,0.4909704314655173,87.20273873484582,19.554597701149426,0.3303089189399835,sa3001632
Amin Valdez,270,0.13333333266666667,0.2777777777777778,0.06985324977777778,0.5112688188888889,76.21717498454868,17.444444444444443,-1.2278779953183097,sa3005477
Anardo Peralta,276,0.16304347756521737,0.21739130389130432,0.07394778046014491,0.5165711951775362,100.8601965922755,18.46014492753623,-0.5095424997483071,sa830115
Andelson Fernandez,359,0.10027855081058497,0.2256267405487465,0.045885829490250704,0.4359953664986073,76.17526901008296,19.428969359331475,0.15138496186646871,sa550667
Anderdson Rojas,1633,0.07098958930312309,0.1621800364690753,0.09320328783221066,0.5025307658836498,78.23039345207278,19.570728720146967,-0.9483668712724901,sa3015818
Anderso Bolivar,157,0.101910828,0.101910828,0.052631579,0.396396396,95.852836956334,18.0,-1.338184499333579,sa550526
Anderson Alvarez,198,0.08080808,0.186868686,0.150289018,0.4666666659999999,117.04984867354139,20.0,0.8375753587501045,sa3001238
Anderson Araujo,183,0.10400000000000001,0.20199999999999987,0.23899999999999996,0.39799999999999996,136.0,17.0,-0.557923307923307,MILB2025_31
Anderson Areinamo,208,0.135,0.16299999999999998,0.16499999999999998,0.373,129.0,18.0,0.442076692076693,MILB2025_57
Anderson Bocio,135,0.081481481,0.23703703699999998,0.158333333,0.369047619,112.33061169697912,20.0,0.8129104074840328,sa3001744
Anderson Bohorquez,633,0.08530805653080568,0.15797788271879937,0.06298358073775671,0.48476134773143753,99.43126765925669,19.28909952606635,0.44522815597810084,sa883288
Anderson Castro,190,0.010526315,0.23157894699999998,0.022346368,0.5703125,39.242077877676536,18.0,-0.9871658161322256,sa873216
Anderson Colmenarez,163,0.184049079,0.17177914099999997,0.046511628,0.463917525,103.81780876486228,19.0,1.320648410877446,sa3015861
Anderson Comas,622,0.03536977421704181,0.20739549764147905,0.07960537087620578,0.5514717183697749,83.53793080123938,17.929260450160776,-0.8395007917110029,sa3003268
Anderson De La Rosa,954,0.08595387805974844,0.21278825970440254,0.0933941702431866,0.39267069739832283,79.58463592749314,19.82599580712788,-0.040524239294737655,sa254509
Anderson De Los Santos,1537,0.11507091715744959,0.2297059201275212,0.1267203496525699,0.42261283473649963,101.62672308301578,19.45152895250488,-1.0226852981129066,sa3015747
Anderson Feliz,1419,0.09544263999930483,0.23282365909233055,0.11990463695393945,0.4606618718977642,95.34096497341605,21.508910085372907,-0.21787961623977853,sa505526
Anderson Fermin,409,0.18825183374083126,0.1392787282151589,0.06672506718826407,0.5343664829339853,126.0942677329322,17.452322738386307,-0.7484705214797209,sa3023759
Anderson Franco,1324,0.09818731080966767,0.19486404797432022,0.11333925570392749,0.4119853656200906,92.0436699411028,18.70619335347432,-1.9786590836307603,sa828322
Anderson Garcia,110,0.172727272,0.34545454500000006,0.093023256,0.4791666660000001,109.55311269433886,17.0,-0.6167443692954218,sa3024644
Anderson Gomes,482,0.10580912796265562,0.1950207466307054,0.14015007913900415,0.535540426807054,104.45644652566406,22.32572614107884,0.5193835395951213,sa323012
Anderson Green,116,0.07758620600000002,0.22413793099999996,0.019230769,0.5263157890000001,21.664118742139642,19.0,0.01283418386777413,sa881185
Anderson Hernandez,597,0.051926298,0.137353433,0.09566787000000002,0.485106382,88.89752302326181,24.0,0.7511824643909293,3366
Anderson Hidalgo,1559,0.08980115426427196,0.1577934569288005,0.12220576988389993,0.40750419915971764,117.47557845765213,20.95574085952534,-0.09070115237682902,sa455756
Anderson Jesus,544,0.03860294061764706,0.21507352887683823,0.1135511533897059,0.4117289405625,91.91380629615571,18.943014705882355,-0.19286880276333088,sa597108
Anderson Jimenez,312,0.08012820432371795,0.2243589737467949,0.07246376800000001,0.48691790312820515,70.03577043684648,16.503205128205128,-2.4693850524683207,sa828551
Anderson Machado,170,0.088235294,0.152941176,0.048611111000000005,0.5,95.43779045264253,18.0,0.2952954303019908,sa3015765
Anderson Melendez,415,0.04819277079036145,0.24578313184578313,0.06837104487228915,0.4800750668722891,71.11534826358903,17.73734939759036,-1.0863993172134188,sa3003352
Anderson Miller,1527,0.07494118225654356,0.2097244045440411,0.13267409116498285,0.5014450693880376,92.5802716760921,23.12865989075388,0.5884649707391644,sa857824
Anderson Moscat,116,0.07758620600000002,0.19827586199999997,0.059405941,0.43421052600000004,44.562607087468706,20.0,0.8129104074840328,sa3001771
Anderson Navas,357,0.044971988750700284,0.2969215683361345,0.12392784566946777,0.3408487394957983,63.54817641714108,17.48459383753501,-0.10364620790221198,sa3023881
Anderson Nova,252,0.1468253963015873,0.23015872971825396,0.10999329840873014,0.4799642078412699,124.99338618678462,17.408730158730158,-0.8046318640353707,sa3018553
Anderson Rosario,333,0.0660660653963964,0.3753753747657657,0.13079208975675677,0.47388568328228226,59.50617973569283,22.492492492492495,0.5475118649546398,sa254446
Anderson Sanchez,116,0.215517241,0.327586206,0.07777777700000002,0.5686274499999999,98.26258874888546,18.0,0.2952954303019908,sa3015858
Anderson Suriel,457,0.08096280031072209,0.17286652040043765,0.19488569389496715,0.4097015381006564,119.60438094769238,19.463894967177243,0.9660938593332598,sa3015683
Anderson Tejeda,1774,0.0880945844552162,0.3550018876727069,0.16796383855036107,0.33036976074433716,81.14432742697707,21.241870682059112,-0.8948414516780575,19909
Anderson Tovar,212,0.03301886699999999,0.160377358,0.050761422,0.447204968,70.7443693141496,17.0,-0.6167443692954213,sa3023922
Anderson Yance,392,0.08418367276275511,0.14540816311224491,0.10000278743622448,0.4737710577959183,85.60504485270249,18.400510204081634,-0.8352074345991948,sa596237
Andre Arthur,139,0.143884892,0.24460431600000004,0.10280373900000002,0.52112676,106.11085922467323,18.0,0.2260181062192217,sa3015733
Andre Colon,229,0.0917030564628821,0.19650655009606982,0.04681732665065502,0.48285196190393015,97.1908818121763,18.441048034934497,-1.3343326262197723,sa3004511
Andre Jernigan,122,0.10655737699999998,0.33606557300000006,0.130841121,0.359375,101.67849332424052,22.0,3.012834183867774,sa918320
Andre Lipcius,1649,0.11275214591246203,0.18366252007719744,0.16411629101416156,0.38398610890955476,105.43717874073727,24.506238311534013,0.7240432148383329,25822
Andre Nnebe,400,0.1074999998,0.3524999992600001,0.16334179048,0.5236398825799999,101.01844180499783,22.26,2.0732873082731005,sa3011588
Andreimi Antunez,209,0.077,0.139,0.148,0.43999999999999995,155.0,18.0,0.442076692076693,MILB2025_5
Andrelton Simmons,1042,0.07438780335771175,0.08207796828945166,0.10748706382029782,0.4707360169504108,116.3582792755534,21.289941458324357,-0.655644991756035,10847
Andres Adrianza,112,0.089285714,0.214285714,0.052083332999999996,0.364864864,76.1438894385946,17.0,-1.9871658161322259,sa923880
Andres Aguilar,123,0.048780487,0.20325203200000003,0.04504504499999999,0.433734939,78.60154447062325,18.0,-1.082343675283397,sa659310
Andres Alvarez,311,0.10289388997749196,0.2154340832186495,0.14340751882636654,0.43133911376848877,112.17684754382431,23.016077170418008,2.449590918022441,sa3010710
Andres Angulo,603,0.09553290464930382,0.23306605258922902,0.09588143353695386,0.4322524159989666,77.96968360715925,21.629225592909705,-0.2047208835123883,sa872806
Andres Arias,183,0.11500000000000002,0.31100000000000005,0.128,0.366,76.0,18.0,-0.9079659706109808,MILB2025_232
Andres Ayon,132,0.075757575,0.23484848399999997,0.12396694199999998,0.448275862,127.03279960840385,21.0,2.012834183867774,sa825763
Andres Beras,198,0.156565656,0.202020202,0.08333333299999998,0.41818181800000004,138.045875570503,19.0,-0.23206041850032477,sa506581
Andres Blanco,437,0.04576658981006865,0.09839816845308924,0.04305932196567506,0.5169434691052632,53.51987044608285,23.755148741418765,0.40962621952280137,1907
Andres Bonolis,149,0.22147650999999996,0.295302013,0.11320754699999999,0.34426229499999994,114.69940194730452,19.0,1.320648410877446,sa3019639
Andres Centeno,416,0.14423076856971156,0.3437499994423077,0.10653896475721154,0.4441520007668268,90.68891426479883,17.99278846153846,-0.6094910049381136,sa3015822
Andres Chaparro,2156,0.10550535625018062,0.21208861136367801,0.20887304784091962,0.371005995947552,110.52057236917135,22.580192544367556,0.21870971044021817,21797
Andres Cordero,277,0.10830324868231048,0.16245487283754514,0.03277735037906136,0.47261952815162445,86.44843033526095,17.382671480144403,-1.443984322385806,sa3002706
Andres De Aza,239,0.06276150589539749,0.2719665271548116,0.12067448725104604,0.4712363897740586,90.49068640159172,17.543933054393307,-1.5059045181753035,sa659467
Andres Diaz,127,0.094488188,0.141732283,0.149122807,0.46875,106.80204434049287,19.0,-0.16242464124989553,sa400981
Andres Duque,321,0.03426791271962617,0.1744548281775701,0.05,0.4838176147757009,54.604722271207606,19.30841121495327,0.17429632939859996,sa546508
Andres Fernandez,186,0.09677419299999998,0.19892473100000002,0.044871795000000006,0.38655462100000004,79.69353267334304,17.0,-1.9871658161322259,sa917139
Andres Frias,124,0.064516129,0.193548387,0.018348624,0.433734939,62.3256499098592,19.0,-0.18708959251596724,sa507709
Andres Garcia,657,0.18873668169710806,0.12024353040639271,0.04400049127853881,0.5924594055555557,113.96682120632457,17.491628614916287,-1.7207772144504605,sa596996
Andres Gari,312,0.09294871717307693,0.19230769163461542,0.047411557596153855,0.5197157597692307,60.02859771464616,17.41346153846154,-1.2593849548067202,sa3006079
Andres Garza,150,0.16,0.28,0.06,0.507,83.0,18.0,0.44207669207669287,MILB2025_215
Andres Gimenez,1890,0.06326539255184581,0.19697647556927117,0.15628853380109486,0.48661342907380484,118.46256733248087,20.062222841349964,-2.320396951119509,19950
Andres Gonzalez,109,0.11926605500000001,0.19266054999999999,0.021052631,0.34666666600000007,62.786106865421836,17.0,-1.6798398969451611,sa3006623
Andres Guerra,257,0.11673151691828791,0.2607003885914397,0.049985109649805445,0.44269964749416346,88.00954952112254,20.424124513618676,1.5908781688381732,sa873330
Andres Hernandez,114,0.122807017,0.23684210499999997,0.030927835000000004,0.343283582,47.08671622904477,18.0,0.3206484108774461,sa3018510
Andres James,1338,0.026158444804185353,0.19581464815022423,0.04346264648355755,0.6027149371292972,42.899046873812964,21.162929745889386,-0.6660540198132554,sa328845
Andres Lacruz,135,0.222222222,0.266666666,0.088235294,0.353846153,122.57840142724947,18.0,0.3206484108774461,sa3019406
Andres Luna,144,0.055555555,0.111111111,0.14634146399999998,0.4528301879999999,117.92793595523281,17.0,-2.0060798759209,sa828379
Andres Martin,592,0.09290540481418916,0.158783783152027,0.06166044144256757,0.5136778832804054,93.30596108560978,19.24662162162162,0.3424204579590202,sa872737
Andres Martinez,1632,0.10784313671874998,0.2389705878131128,0.08000447340012255,0.4574156213621324,99.04778962199823,18.453431372549023,-0.977820577520155,sa657399
Andres Melendez,600,0.12833333261500002,0.2016666659966667,0.14326799253166667,0.40211054462833334,114.84810982427238,18.690000000000005,-1.1425606645703978,sa3005523
Andres Mesa,539,0.08348794018738404,0.3116883115825603,0.1266283847569573,0.38949354568460115,82.6999369146105,18.857142857142854,-0.15730893775888352,sa3015598
Andres Monzon,232,0.081896551,0.185344827,0.06185567000000001,0.486301369,69.38118727603721,17.0,-1.6629256182847456,sa3008833
Andres Nolaya,345,0.15072463733043479,0.214492753026087,0.07580203175652174,0.43595695097391307,90.77279778130418,17.991304347826087,-0.16640080609199276,sa3018563
Andres Noriega,178,0.08988764,0.22471910099999998,0.09210526300000002,0.41509433900000003,101.8093702587344,17.0,-1.6798398969451611,sa3005533
Andres Parra,242,0.095041322,0.231404958,0.070093458,0.49032258000000006,69.3378633938009,18.0,-0.6798398969451613,sa3005594
Andres Perez,995,0.07135678328341707,0.16783919567437183,0.13055728523618088,0.4386880450291456,109.39263242935859,20.944723618090457,0.6602323476753182,sa381978
Andres Quezada,215,0.102325581,0.195348837,0.108108108,0.3120567369999999,119.44715123123952,21.0,1.6986803842086715,sa503005
Andres Regnault,674,0.0875370912106825,0.20178041511869438,0.16306713997922845,0.4767825252462908,124.39018672595049,18.71513353115727,-0.06391759862698967,sa917499
Andres Rosario,217,0.09677419299999998,0.391705069,0.067357513,0.586538461,56.725491263075114,19.0,0.3201601030548388,sa3005791
Andres Santana,124,0.056451612,0.22580645100000002,0.105263158,0.41176470500000006,47.45627804006334,19.0,0.3201601030548389,sa3004998
Andres Santoni,519,0.09055876655105972,0.26011560623506746,0.0801461984470135,0.4924378122215799,83.89599941302865,19.096339113680152,-0.17397307216526264,sa506275
Andres Sosa,273,0.164835164,0.219780219,0.17788461500000002,0.387755102,131.68887682687037,24.0,1.8502959000655785,sa3017605
Andres Sotillo,381,0.06036745364304461,0.19947506534908138,0.0807632156535433,0.47566574107611553,99.60639924975649,21.4750656167979,1.0131205701102506,sa657546
Andres Sthormes,445,0.04494381971235954,0.1550561791730337,0.05651880102921349,0.4656221384044944,72.72693140491602,18.7438202247191,-1.3958854745578013,sa736554
Andres Tabares,112,0.22321428499999998,0.1875,0.011627907000000002,0.615384615,72.84341854178436,17.0,-0.6793515891225539,sa3019215
Andres Torres,364,0.15929670295604398,0.15659340653846154,0.06811213273626374,0.5673221731318682,105.7716500042081,17.527472527472533,-0.058245347912328174,sa3023781
Andres Valor,917,0.10013086124972737,0.2682442746205017,0.1463675438615049,0.38785840487022905,110.66618260846126,18.25517993456925,-1.0164784413562926,sa3021278
Andres Villafane,112,0.071428571,0.1875,0.17,0.45569620200000005,116.07687246876813,18.0,0.38325563070457846,sa3022305
Andres Villalobos,149,0.10738255,0.09395973100000002,0.015384615,0.38053097300000005,71.47671325748777,17.0,-2.0060798759209,sa872510
Andretty Cordero,1959,0.052528344285290775,0.17064668175524042,0.13733677355691584,0.4716067304436404,105.42228194428363,20.805422171554035,-0.8933332473458527,sa830037
Andrew Aplin,1871,0.14610528824793906,0.12693936525466648,0.09740839077064592,0.4803247869601501,114.44031339704324,23.06909915458349,0.23030504406373442,sa502787
Andrew Ayers,167,0.047904191,0.161676646,0.077922078,0.459016393,58.582490647300325,22.0,2.9774175443230213,sa738436
Andrew Bechtold,1059,0.13314447549386213,0.26062322888290834,0.09814824026817753,0.5416607934674221,104.14864987497825,22.271954674220964,1.2092348048434935,sa829787
Andrew Benintendi,571,0.1049599698041982,0.10123951583070168,0.22530502108284284,0.3201544356647357,149.320866822193,20.82369429132019,-1.4434006905918821,17901
Andrew Beshenich,127,0.047244094,0.33070866099999996,0.035087719,0.5428571420000001,24.508804049743553,19.0,-2.2804947009357726,sa328222
Andrew Brodbeck,280,0.09999999967499999,0.18928571355,0.09782338305,0.45234196447499997,94.64050288882501,22.425,2.0586410370019883,sa875312
Andrew Brown,1096,0.10786132119692433,0.21829674205124144,0.20637305634349964,0.43639728321862165,125.34881463959375,23.183167400521853,0.7124072264689078,3837
Andrew Cain,562,0.0889679709252669,0.2544483984893239,0.1442464063576513,0.4105002653967971,102.9758487314401,22.7135231316726,1.4503083362857503,sa598759
Andrew Calica,1117,0.10471530904813542,0.19121605620518622,0.11229167296024165,0.5004013864101424,129.96079285336884,23.536050064480225,0.9528572392533867,sa658329
Andrew Campbell,113,0.115044247,0.203539823,0.040816326,0.712328767,88.31582017696635,19.0,-0.33818449933357897,sa599826
Andrew Caraballo,379,0.19261213673878624,0.20580474879419527,0.10048670955672823,0.42489883260686023,117.7010057140075,17.538258575197894,-1.25139478937114,sa3003359
Andrew Clark,692,0.1430635834797688,0.14161849673410404,0.12596031118208093,0.4262541913554913,139.7152454902921,22.62138728323699,1.3598230367923452,sa328044
Andrew Cossetti,760,0.12913842628566,0.2745657834664315,0.18428317211111594,0.33533519159422126,111.71218916924764,23.658156028368797,1.363911516475918,sa3020493
Andrew Daniel,1509,0.08403156925614119,0.20211179943427587,0.12045022595542562,0.39099189733527506,106.19714666103694,22.697374642289315,0.715327041385588,sa827358
Andrew Darnell,158,0.044303797,0.22784810099999997,0.123287671,0.518867924,71.59550425967228,20.0,0.6986803842086715,sa326126
Andrew Daschbach,1014,0.12342171174856871,0.36677744757264746,0.17691190111437877,0.3550333770843975,106.30193528861192,23.2679128667717,0.7371867762143423,sa3011414
Andrew Davis,796,0.08668341660552764,0.15452261300251252,0.10755514498869348,0.5040984856633166,93.41275453907394,23.60427135678392,2.2146087089378015,sa389850
Andrew Douglas,166,0.06626506000000001,0.32530120399999995,0.17218543,0.5,78.1595189649453,22.0,2.661815500666421,sa599397
Andrew Edge,168,0.047619047,0.48214285700000004,0.28481012699999997,0.373333333,98.03245037866736,23.0,3.661815500666421,sa549791
Andrew Ely,1100,0.1041846911408785,0.17910700938951069,0.09395017708149786,0.38896816157419895,101.93031261219092,23.35809392138223,1.1004170975479144,sa829591
Andrew Fie,858,0.052447552107226104,0.30186480131818183,0.10455103352797201,0.37827724757808856,46.43863010405347,20.534965034965033,-0.5714124298065779,sa327667
Andrew Frezza,128,0.0625,0.203125,0.118644068,0.4659090900000001,99.60349025298288,22.0,2.8375753587501045,sa455397
Andrew Giobbi,118,0.06779661,0.237288135,0.116504855,0.5333333330000001,117.97946388513579,23.0,3.767939581499676,sa545042
Andrew Guillotte,1141,0.08340167629633183,0.1593594766748729,0.0862366198455564,0.41287955016311795,93.24418269952396,23.444197435650246,1.321148708043247,sa876089
Andrew Holder,251,0.055776892,0.195219123,0.11504424799999999,0.47191011199999994,83.18527992227965,23.0,1.4644436143841908,sa327761
Andrew Jenkins,873,0.08022222200229095,0.2544467349725085,0.11345862816609391,0.45190111376288666,111.61772248767973,23.046964490263456,1.629265869709278,sa3019979
Andrew Kachel,560,0.12857142792142856,0.25357142823571427,0.11799520526428571,0.41964928047857136,117.8193461057219,22.40714285714286,1.1041054932143637,sa3020140
Andrew Keck,122,0.155737704,0.24590163900000003,0.10638297900000002,0.44262294999999996,110.61971438168457,23.0,2.1357407105795865,sa3019908
Andrew Kinney,113,0.06194690199999999,0.300884955,0.028571429,0.507246376,30.558798620992633,22.0,0.8850671602132998,sa549309
Andrew Knapp,1526,0.08774663018398035,0.22246260665306647,0.1622793048050415,0.4596108077732863,134.15250234853983,23.25385420947439,0.5933530451442678,14942
Andrew Knizner,1208,0.0778196873441841,0.12640581278379992,0.1627456330877688,0.43121325383447956,116.57903240262324,22.992900641834048,0.38954472236793236,19514
Andrew Lambo,2679,0.0870139159504788,0.2197759035551888,0.18873283054039508,0.4186123472719577,112.9233108189798,21.63985286203956,-0.9910504811752066,5386
Andrew Launier,187,0.053475934999999995,0.278074866,0.130681818,0.4873949570000001,89.70121243109767,20.0,0.6986803842086715,sa392766
Andrew Lefave,957,0.13836118182579785,0.12845589027322157,0.1342792886343676,0.5026823978735072,122.05826384615673,23.656587335636054,1.2662903841060817,sa329493
Andrew Martinez,293,0.16040955587030714,0.2969283270102389,0.1711457003754266,0.3368446756928328,98.85902769237877,24.0,2.261078074937367,sa3010691
Andrew McCutchen,1307,0.09947556151261099,0.1470633431069038,0.13198669188487586,0.4621103476813645,111.69699993400718,20.845547537616362,-2.3983739236877635,9847
Andrew Mead,170,0.064705882,0.152941176,0.133333333,0.4833333329999999,108.70540290122172,23.0,3.6986803842086715,sa326946
Andrew Means,1013,0.03652517249160908,0.2023692001283317,0.08032403630799606,0.5364813523445213,71.55933535265679,23.25271470878578,1.4589726455625276,sa455165
Andrew Miller,154,0.077922077,0.389610389,0.11764705800000001,0.366197183,53.69542918158815,20.0,1.082335507458005,sa3003435
Andrew Moritz,826,0.06295399474818401,0.15980629476271185,0.046875196491525425,0.5488758239697337,80.70228074953278,22.513317191283292,1.1017896353540704,sa3007054
Andrew Navigato,688,0.08226282750775193,0.2012550749081949,0.1670008060267995,0.3735516087882614,103.98853711918233,23.612956810631225,0.8171917359948748,sa3010703
Andrew Pinckney,996,0.08124528419342662,0.28152856075032384,0.14056544303289883,0.5087612621069332,105.65629235048868,23.606333466613357,-0.980675622172263,sa3022670
Andrew Pintar,556,0.10400816673344741,0.21752846098966097,0.10798146330704046,0.47405325699430884,94.22765280178461,22.814687857573414,0.49200811528644783,sa3020715
Andrew Pratt,261,0.09195402252490421,0.3946360149923372,0.17010844860919538,0.38621589339463613,78.1159683902913,22.980842911877396,1.4402705186936664,sa3010045
Andrew Pullin,2486,0.05963265207866919,0.19027977688806033,0.172212078308262,0.4401538742465833,110.3793808582855,22.09380510937512,-0.3519648387885991,sa658016
Andrew Ray,754,0.055702917490716174,0.3076923072970822,0.18888464148806366,0.3650127229575597,82.76724003821934,21.53580901856764,0.9632544417377618,sa597884
Andrew Romine,1801,0.1005135299458791,0.14580544574636103,0.08488284417629724,0.515643553534074,102.45830649912037,23.128234839019782,0.9754563014363752,1159
Andrew Salas,453,0.15899999999999997,0.24299999999999997,0.05900000000000001,0.32700000000000007,74.0,17.0,-3.1413333857154093,MILB2025_238
Andrew Schmiesing,338,0.10650887558579884,0.17159763278698226,0.03489300500591715,0.5735140646568049,91.89043457854999,21.603550295857993,0.9986612921679099,sa389664
Andrew Shaps,174,0.086206896,0.17816091900000003,0.144736842,0.4263565889999999,109.08066691781474,23.0,4.337074381715254,sa3008430
Andrew Sohn,545,0.09174311844954128,0.1853211007009174,0.07573140424587158,0.5469342100000001,86.90927544306139,22.460550458715595,0.7380724684506723,sa829047
Andrew Stevenson,1395,0.07375369936171726,0.19816682537546862,0.08671263408331667,0.536862093078476,83.66516814810632,22.842871906529545,0.052294404745094836,17932
Andrew Susac,989,0.13365998783028626,0.21382763228786703,0.17845241959039707,0.33617121298836566,116.6702805175673,23.24402585410896,0.42900045072961907,13132
Andrew Tess,188,0.181,0.207,0.11300000000000002,0.4779999999999999,141.0,18.0,-0.9079659706109808,MILB2025_23
Andrew Toles,1274,0.0543857096542506,0.1652703262228853,0.1644769806617083,0.46153760137521527,133.1008554699611,22.429195652612265,0.6313743213905207,13414
Andrew Turner,298,0.09731543600671141,0.1812080530738255,0.06786797868456376,0.5526616836912752,100.93151460110906,22.57718120805369,2.7290253778254954,sa3007032
Andrew Vaughn,229,0.13100436622707426,0.15283842719213975,0.15786559715283838,0.40937532524890835,129.4405906470298,21.0,-0.7730636684670851,26197
Andrew Velazquez,2551,0.07757931412255803,0.2522844178191785,0.13741833288761054,0.4705463645427203,103.37567781039968,21.759972381975125,-0.8541933763794105,14196
Andrew Walker,675,0.09333333274074074,0.19407407348444444,0.11176544175999999,0.43697401103259265,99.66853031556096,21.936296296296298,0.9753995126164113,sa389720
Andrew Warner,318,0.11006289245283019,0.2861635216792452,0.22850720302515723,0.37044132132075475,166.46576228856247,22.572327044025158,2.7339968926274087,sa3007095
Andrew Young,1150,0.06212570609598676,0.19202975399337813,0.20021841642872965,0.3668506035399891,143.48621250112532,23.507217507211045,1.276054338056587,19521
Andrewis Martinez,123,0.06504065,0.20325203200000003,0.046296297,0.582278481,102.43003295297781,19.0,-0.3013196157913285,sa3001692
Andrews Sosa,141,0.163120567,0.163120567,0.088495575,0.34444444399999996,104.55713602525232,18.0,0.3206484108774461,sa3019765
Andri De Los Santos,160,0.05,0.175,0.142857143,0.504273504,118.16201540382067,20.0,1.0128341838677741,sa917156
Andri Leon,179,0.067039106,0.24022346300000003,0.12179487199999998,0.366071428,111.57302415710414,19.0,1.2952954303019908,sa3018916
Andri Santana,135,0.125925925,0.333333333,0.09649122800000001,0.43478260800000007,147.26459105580358,19.0,-0.08234367528339703,sa657225
Andrick Nava,692,0.09826589571387284,0.17485549086127167,0.10328753954046244,0.4406490940924856,100.70984356979517,20.08670520231214,-0.8686057640465223,sa3010693
Andrick Villalobos,121,0.07438016500000003,0.07438016500000003,0.047619047,0.494623655,114.09793977572858,21.0,1.6986803842086715,sa456096
Andrickson Zorrilla,201,0.149253731,0.298507462,0.11242603600000001,0.39449541200000005,97.04427910908689,22.0,2.9774175443230213,sa739611
Andrison Pena,333,0.1351351348888889,0.09009008981981984,0.21778629313513517,0.554379553984985,193.71067112704333,19.591591591591587,0.6455421740998326,sa917278
